Index,0 [STRING(0x0)][0x0],1 [BYTE(0x2)][0xc],2 [STRING(0x0)][0x4],3 [BYTE(0x2)][0xd],4 [BYTE(0x2)][0xe],5 [BYTE(0x2)][0xf],6 [BYTE(0x2)][0x10],7 [BYTE(0x2)][0x11],8 [STRING(0x0)][0x8],9 [UBYTE(0x3)][0x14],10 [BBOOL(0x19)][0x15]
1000173,"Grimbald",3,"NONE",1,0,0,0,1,"",3,false
1000174,"",0,"",0,0,1,0,0,"",5,false
1000175,"",0,"",0,0,1,0,0,"",5,false
1000176,"",0,"",0,0,1,0,0,"",5,false
1000177,"",0,"",0,0,1,0,0,"",5,false
1000178,"",0,"",0,0,1,0,0,"",5,false
1000179,"Pimoh Nelhah",3,"NONE",1,0,0,1,1,"",3,false
1000180,"Kinnison",3,"NONE",1,0,0,0,1,"",3,false
1000181,"Heral",3,"NONE",1,0,0,0,1,"",3,false
1000182,"",0,"",0,0,1,0,0,"",5,false
1000183,"",0,"",0,0,1,0,0,"",5,false
1000184,"Oswold",3,"NONE",1,0,0,0,1,"",3,true
1000185,"Tanie",3,"NONE",1,0,0,1,1,"Blumenhandel",3,true
1000186,"",0,"",0,0,1,0,0,"",5,false
1000187,"",0,"",0,0,1,0,0,"",5,false
1000188,"",0,"",0,0,1,0,0,"",5,false
1000189,"",0,"",0,0,1,0,0,"",5,false
1000190,"",0,"",0,0,1,0,0,"",5,false
1000191,"",0,"",0,0,1,0,0,"",5,false
1000192,"",0,"",0,0,1,0,0,"",5,false
1000193,"Gavin",3,"NONE",1,0,0,0,1,"",3,false
1000194,"Idele",3,"NONE",1,0,0,1,1,"",3,false
1000195,"Chansteloup",3,"NONE",1,0,0,0,1,"",3,false
1000196,"",0,"",0,0,1,0,0,"",5,false
1000197,"Athelyna",3,"NONE",1,0,0,1,1,"Rezeption",3,false
1000198,"",0,"",0,0,1,0,0,"",5,false
1000199,"Leih Aliapoh",3,"NONE",1,0,0,1,1,"",3,false
1000200,"Luciane",3,"NONE",1,0,0,1,1,"Gildenmeisterin",3,true
1000201,"",0,"",0,0,1,0,0,"",5,false
1000202,"",0,"",0,0,1,0,0,"",5,false
1000203,"",0,"",0,0,1,0,0,"",5,false
1000204,"Silvairre",3,"NONE",1,0,0,0,1,"",3,false
1000205,"Piers",3,"NONE",1,0,0,0,1,"",3,false
1000206,"F'mibhas",3,"NONE",1,0,0,1,1,"",3,false
1000207,"",0,"",0,0,1,0,0,"",5,false
1000208,"",0,"",0,0,1,0,0,"",5,false
1000209,"",0,"",0,0,1,0,0,"",5,false
1000210,"",0,"",0,0,1,0,0,"",5,false
1000211,"Chloe",3,"NONE",1,0,0,1,1,"",3,false
1000212,"",0,"",0,0,1,0,0,"",5,false
1000213,"",0,"",0,0,1,0,0,"",5,false
1000214,"Gurthcid",3,"NONE",1,0,0,0,1,"",3,false
1000215,"Domitien",3,"NONE",1,0,0,0,1,"Rüstungen",3,true
1000216,"Ilorie",3,"c",1,0,0,1,1,"Accessoires",3,true
1000217,"Geraint",3,"NONE",1,0,0,0,1,"Waffen",3,true
1000218,"Admiranda",3,"NONE",1,0,0,1,1,"Werkzeuge",3,true
1000219,"",0,"",0,0,1,0,0,"",5,false
1000220,"Händler",4,"Händler",2,0,1,0,0,"Reparatur",3,true
1000221,"",0,"",0,0,1,0,0,"",5,false
1000222,"Händlerin",3,"Händlerinnen",2,0,1,1,0,"Reparatur",3,true
1000223,"",0,"",0,0,1,0,0,"",5,false
1000224,"",0,"",0,0,1,0,0,"",5,false
1000225,"",0,"",0,0,1,0,0,"",5,false
1000226,"",0,"",0,0,1,0,0,"",5,false
1000227,"Hadrefort",3,"NONE",1,0,0,0,1,"",3,false
1000228,"Marcquelort",3,"NONE",1,0,0,0,1,"",3,false
1000229,"Wenyld",3,"NONE",1,0,0,0,1,"",3,false
1000230,"Werkzeugmacher",4,"NONE",1,0,1,0,0,"Reparatur",3,true
1000231,"Pascaline",3,"NONE",1,0,0,0,1,"",3,false
1000232,"Sasamero",3,"NONE",1,0,0,0,1,"Stärkungen",3,true
1000233,"Parnell",3,"NONE",1,0,0,0,1,"Gehilfen",3,true
1000234,"Waffenschmiedin",3,"NONE",1,0,1,1,0,"",3,true
1000235,"Ponette",3,"NONE",1,0,0,1,1,"",3,false
1000236,"O'rhoyod",3,"NONE",1,0,0,1,1,"Material",3,true
1000237,"Aelfraed",3,"NONE",1,0,0,0,1,"",3,false
1000238,"Alaric",3,"NONE",1,0,0,0,1,"Farbstoffe",3,true
1000239,"Albgast",3,"NONE",1,0,0,0,1,"Tränke",3,true
1000240,"",0,"",0,0,1,0,0,"",5,false
1000241,"",0,"",0,0,1,0,0,"",5,false
1000242,"",0,"",0,0,1,0,0,"",5,false
1000243,"Rishushu",3,"NONE",1,0,0,1,1,"Importeurin",3,false
1000244,"Rüstungsschmied",2,"NONE",1,0,1,0,0,"",3,true
1000245,"",0,"",0,0,1,0,0,"",5,false
1000246,"",0,"",0,0,1,0,0,"",5,false
1000247,"",0,"",0,0,1,0,0,"",5,false
1000248,"Ceinguled",3,"NONE",1,0,0,1,1,"",3,false
1000249,"",0,"",0,0,1,0,0,"",5,false
1000250,"",0,"",0,0,1,0,0,"",5,false
1000251,"Jillian",3,"NONE",1,0,0,1,1,"Rezeption",3,false
1000252,"",0,"",0,0,1,0,0,"",5,false
1000253,"",0,"",0,0,1,0,0,"",5,false
1000254,"Ywain",3,"NONE",1,0,0,0,1,"Gildenmeister",3,true
1000255,"",0,"",0,0,1,0,0,"",5,false
1000256,"",0,"",0,0,1,0,0,"",5,false
1000257,"Mitainie",3,"NONE",1,0,0,0,1,"",3,false
1000258,"",0,"",0,0,1,0,0,"",5,false
1000259,"",0,"",0,0,1,0,0,"",5,false
1000260,"Haurtefert",3,"NONE",1,0,0,0,1,"",3,false
1000261,"Francis",3,"NONE",1,0,0,0,1,"",3,false
1000262,"Jolline",3,"NONE",1,0,0,1,1,"",3,false
1000263,"Boiselont",3,"NONE",1,0,0,0,1,"",3,false
1000264,"",0,"",0,0,1,0,0,"",5,false
1000265,"Gaethan",3,"NONE",1,0,0,0,1,"",3,false
1000266,"",0,"",0,0,1,0,0,"",5,false
1000267,"Leopold",3,"NONE",1,0,0,0,1,"Waffen",3,true
1000268,"",0,"",0,0,1,0,0,"",5,false
1000269,"",0,"",0,0,1,0,0,"",5,false
1000270,"",0,"",0,0,1,0,0,"",5,false
1000271,"",0,"",0,0,1,0,0,"",5,false
1000272,"Nemoh Maimhov",3,"NONE",1,0,0,1,1,"",3,false
1000273,"",0,"",0,0,1,0,0,"",5,false
1000274,"",0,"",0,0,1,0,0,"",5,false
1000275,"",0,"",0,0,1,0,0,"",5,false
1000276,"Junnie",3,"NONE",1,0,0,1,1,"",3,false
1000277,"Nathaxio",3,"NONE",1,0,0,0,1,"",3,false
1000278,"",0,"",0,0,1,0,0,"",5,false
1000279,"",0,"",0,0,1,0,0,"",5,false
1000280,"",0,"",0,0,1,0,0,"",5,false
1000281,"Severaint",3,"NONE",1,0,0,0,1,"",3,false
1000282,"Noes",3,"NONE",1,0,0,0,1,"",3,false
1000283,"Y'shuwahe",3,"NONE",1,0,0,1,1,"",3,false
1000284,"Saethryda",3,"NONE",1,0,0,1,1,"",3,false
1000285,"",0,"",0,0,1,0,0,"",5,false
1000286,"Estaine",3,"NONE",1,0,0,1,1,"",3,false
1000287,"Aeileua",3,"NONE",1,0,0,1,1,"",3,false
1000288,"Francquet",3,"NONE",1,0,0,0,1,"",3,false
1000289,"",0,"",0,0,1,0,0,"",5,false
1000290,"",0,"",0,0,1,0,0,"",5,false
1000291,"",0,"",0,0,1,0,0,"",5,false
1000292,"Sandre",3,"NONE",1,0,0,0,1,"",3,false
1000293,"",3,"",0,0,1,0,0,"",5,false
1000294,"Leonceault",3,"NONE",1,0,0,0,1,"Rezeption",3,false
1000295,"Cicely",3,"NONE",1,0,0,1,1,"",3,false
1000296,"",3,"",0,0,1,0,0,"",5,false
1000297,"Ethelred",3,"NONE",1,0,0,0,1,"",3,false
1000298,"",3,"",0,0,1,0,0,"",5,false
1000299,"Archevauliere",3,"NONE",1,0,0,0,1,"",3,false
1000300,"Samiane",3,"NONE",1,0,0,1,1,"",3,false
1000301,"Littlejohn",3,"NONE",1,0,0,0,1,"Müller",3,true
1000302,"",0,"",0,0,1,0,0,"",5,false
1000303,"",0,"",0,0,1,0,0,"",5,false
1000304,"",0,"",0,0,1,0,0,"",5,false
1000305,"",0,"",0,0,1,0,0,"",5,false
1000306,"Kennard",3,"NONE",1,0,0,0,1,"",3,false
1000307,"Baptistaux",3,"NONE",1,0,0,0,1,"",3,false
1000308,"",3,"",0,0,1,0,0,"",5,false
1000309,"Gurbodu",3,"NONE",1,0,0,0,1,"",3,false
1000310,"",3,"",0,0,1,0,0,"",5,false
1000311,"Barnabontant",3,"NONE",1,0,0,0,1,"",3,false
1000312,"Lisellaie",3,"NONE",1,0,0,1,1,"",3,false
1000313,"",0,"",0,0,1,0,0,"",5,false
1000314,"",0,"",0,0,1,0,0,"",5,false
1000315,"Waldew",3,"NONE",1,0,0,0,1,"",3,false
1000316,"",0,"",0,0,1,0,0,"",5,false
1000317,"",0,"",0,0,1,0,0,"",5,false
1000318,"",0,"",0,0,1,0,0,"",5,false
1000319,"",0,"",0,0,1,0,0,"",5,false
1000320,"Biddy",3,"NONE",1,0,0,1,1,"",3,false
1000321,"",0,"",0,0,1,0,0,"",5,false
1000322,"",0,"",0,0,1,0,0,"",5,false
1000323,"Madelle",3,"NONE",1,0,0,1,1,"Rezeption",3,false
1000324,"Emeria",3,"NONE",1,0,0,1,1,"",3,false
1000325,"",0,"",0,0,1,0,0,"",5,false
1000326,"",0,"",0,0,1,0,0,"",5,false
1000327,"Charline",3,"NONE",1,0,0,1,1,"",3,true
1000328,"Cuthbert",3,"NONE",1,0,0,0,1,"",3,false
1000329,"",0,"",0,0,1,0,0,"",5,false
1000330,"",0,"",0,0,1,0,0,"",5,false
1000331,"Wlfric",3,"NONE",1,0,0,0,1,"",3,false
1000332,"Meffrid",3,"NONE",1,0,0,0,1,"",3,false
1000333,"",3,"",0,0,1,0,0,"",5,false
1000334,"Balan",3,"NONE",1,0,0,0,1,"",3,false
1000335,"",3,"",0,0,1,0,0,"",5,false
1000336,"",3,"",0,0,1,0,0,"",5,false
1000337,"",3,"",0,0,1,0,0,"",5,false
1000338,"Ymanie",3,"NONE",1,0,0,1,1,"",3,false
1000339,"",3,"",0,0,1,0,0,"",5,false
1000340,"Erimmont",3,"NONE",1,0,0,0,1,"",3,false
1000341,"Geoffrey",3,"NONE",1,0,0,0,1,"",3,false
1000342,"",0,"",0,0,1,0,0,"",5,false
1000343,"",0,"",0,0,1,0,0,"",5,false
1000344,"",0,"",0,0,1,0,0,"",5,false
1000345,"",0,"",0,0,1,0,0,"",5,false
1000346,"",0,"",0,0,1,0,0,"",5,false
1000347,"",0,"",0,0,1,0,0,"",5,false
1000348,"",0,"",0,0,1,0,0,"",5,false
1000349,"",0,"",0,0,1,0,0,"",5,false
1000350,"",0,"",0,0,1,0,0,"",5,false
1000351,"",0,"",0,0,1,0,0,"",5,false
1000352,"Randall",3,"NONE",1,0,0,0,1,"Rezeption",3,false
1000353,"",0,"",0,0,1,0,0,"",5,false
1000354,"",0,"",0,0,1,0,0,"",5,false
1000355,"Khuma Moshroca",3,"NONE",1,0,0,1,1,"",3,false
1000356,"",0,"",0,0,1,0,0,"",5,false
1000357,"Beli",3,"NONE",1,0,0,0,1,"",3,false
1000358,"",0,"",0,0,1,0,0,"",3,false
1000359,"",0,"",0,0,1,0,0,"",5,false
1000360,"Gratcant",3,"NONE",1,0,0,0,1,"",3,false
1000361,"",0,"",0,0,1,0,0,"",5,false
1000362,"",0,"",0,0,1,0,0,"",5,false
1000363,"Werbyrgh",3,"NONE",1,0,0,1,1,"",3,false
1000364,"",0,"",0,0,1,0,0,"",5,false
1000365,"",0,"",0,0,1,0,0,"",5,false
1000366,"",0,"",0,0,1,0,0,"",3,false
1000367,"Hoddyn",3,"NONE",1,0,0,0,1,"",3,false
1000368,"",0,"",0,0,1,0,0,"",5,false
1000369,"",0,"",0,0,1,0,0,"",5,false
1000370,"Celestine",3,"NONE",1,0,0,1,1,"",3,false
1000371,"Leuric",3,"NONE",1,0,0,0,1,"",3,false
1000372,"Tatasosa",3,"NONE",1,0,0,0,1,"",3,false
1000373,"Wirbelnde Klinge",3,"NONE",1,0,0,0,1,"",3,false
1000374,"",3,"",0,0,1,0,0,"",5,false
1000375,"Eral",3,"NONE",1,0,0,0,1,"",3,false
1000376,"",0,"",0,0,1,0,0,"",5,false
1000377,"",0,"",0,0,1,0,0,"",5,false
1000378,"",0,"",0,0,1,0,0,"",5,false
1000379,"",0,"",0,0,1,0,0,"",5,false
1000380,"",0,"",0,0,1,0,0,"",5,false
1000381,"",0,"",0,0,1,0,0,"",5,false
1000382,"",0,"",0,0,1,0,0,"",5,false
1000383,"",0,"",0,0,1,0,0,"",5,false
1000384,"Naoh Gamduhla",3,"NONE",1,0,0,1,1,"",3,true
1000385,"",0,"",0,0,1,0,0,"",5,false
1000386,"",0,"",0,0,1,0,0,"",5,false
1000387,"",0,"",0,0,1,0,0,"",5,false
1000388,"",0,"",0,0,1,0,0,"",5,false
1000389,"Nojiro Marujiro",3,"NONE",1,0,0,0,1,"",3,false
1000390,"",3,"",0,0,1,0,0,"",5,false
1000391,"Osgyth",3,"NONE",1,0,0,1,1,"Gildenlieferant",3,true
1000392,"Ferreol",3,"NONE",1,0,0,0,1,"Gildenlieferant",3,true
1000393,"Bloisirant",3,"NONE",1,0,0,0,1,"",3,false
1000394,"Erkenbaud",3,"NONE",1,0,0,0,1,"Reparatur",3,true
1000395,"Clementain",3,"NONE",1,0,0,0,1,"Reparatur",3,true
1000396,"Krämerin",3,"NONE",1,0,1,1,0,"Reparatur",3,true
1000397,"Reparateurin",3,"Reparateurinnen",1,0,1,1,0,"",3,true
1000398,"",3,"",0,0,1,0,0,"",3,false
1000399,"",0,"",0,0,1,0,0,"",3,false
1000400,"",0,"",0,0,1,0,0,"",3,false
1000401,"",0,"",0,0,1,0,0,"",5,false
1000402,"",0,"",0,0,1,0,0,"",5,false
1000403,"",0,"",0,0,1,0,0,"",5,false
1000404,"",0,"",0,0,1,0,0,"",5,false
1000405,"",0,"",0,0,1,0,0,"",5,false
1000406,"",0,"",0,0,1,0,0,"",3,false
1000407,"Ombelle",3,"NONE",1,0,0,1,1,"",3,false
1000408,"Tsubh Khamazom",3,"NONE",1,0,0,1,1,"",3,false
1000409,"Alixie",3,"NONE",1,0,0,1,1,"",3,false
1000410,"",0,"",0,0,1,0,0,"",5,false
1000411,"Mariustel",3,"NONE",1,0,0,0,1,"",3,false
1000412,"",3,"NONE",1,0,0,0,1,"",5,false
1000413,"Vallerin",3,"NONE",1,0,0,0,1,"",3,false
1000414,"",0,"",0,0,1,0,0,"",5,false
1000415,"",0,"",0,0,1,0,0,"",5,false
1000416,"",0,"",0,0,1,0,0,"",5,false
1000417,"",0,"",0,0,1,0,0,"",5,false
1000418,"",0,"",0,0,1,0,0,"",5,false
1000419,"",0,"",0,0,1,0,0,"",5,false
1000420,"Faucertaux",3,"NONE",1,0,0,0,1,"",3,false
1000421,"Galfrid",3,"NONE",1,0,0,0,1,"",3,false
1000422,"",0,"",0,0,1,0,0,"",5,false
1000423,"Soldat[p] von Nophicas Schar",6,"NONE",1,0,1,0,0,"",3,false
1000424,"",0,"",0,0,1,0,0,"",5,false
1000425,"",0,"",0,0,1,0,0,"",5,false
1000426,"",0,"",0,0,1,0,0,"",5,false
1000427,"",0,"",0,0,1,0,0,"",5,false
1000428,"Cynewyn",3,"NONE",1,0,0,1,1,"",3,false
1000429,"Millicent",3,"NONE",1,0,0,1,1,"",3,false
1000430,"Arold",3,"NONE",1,0,0,0,1,"",3,false
1000431,"",3,"NONE",1,0,0,0,1,"",5,false
1000432,"Maurelin",3,"NONE",1,0,0,0,1,"",3,false
1000433,"",0,"",0,0,1,0,0,"",5,false
1000434,"",0,"",0,0,1,0,0,"",5,false
1000435,"Osha Jaab",3,"NONE",1,0,0,1,1,"",3,false
1000436,"Theodore",3,"NONE",1,0,0,0,1,"",3,false
1000437,"Zacheus",3,"NONE",1,0,0,0,1,"",3,false
1000438,"Irielle",3,"NONE",1,0,0,1,1,"",3,false
1000439,"Rolandaix",3,"NONE",1,0,0,0,1,"",3,false
1000440,"",0,"",0,0,1,0,0,"",3,false
1000441,"",0,"",0,0,1,0,0,"",3,false
1000442,"",0,"",0,0,1,0,0,"",3,false
1000443,"",0,"",0,0,1,0,0,"",3,false
1000444,"",0,"",0,0,1,0,0,"",3,false
1000445,"",0,"",0,0,1,0,0,"",5,false
1000446,"",0,"",0,0,1,0,0,"",5,false
1000447,"",0,"",0,0,1,0,0,"",5,false
1000448,"Foulques",3,"NONE",1,0,0,0,1,"",3,false
1000449,"Monranguin",3,"NONE",1,0,0,0,1,"",3,false
1000450,"",0,"",0,0,1,0,0,"",5,false
1000451,"",0,"",0,0,1,0,0,"",5,false
1000452,"",0,"",0,0,1,0,0,"",5,false
1000453,"",0,"",0,0,1,0,0,"",5,false
1000454,"",0,"",0,0,1,0,0,"",5,false
1000455,"Ealdfrith",3,"NONE",1,0,0,0,1,"",3,false
1000456,"Ausbilder[p] von Nophicas Schar",4,"Ausbilder[p] von Nophicas Schar",2,0,1,0,0,"",3,false
1000457,"",0,"",0,0,1,0,0,"",5,false
1000458,"",0,"",0,0,1,0,0,"",5,false
1000459,"Aldred",3,"NONE",1,0,0,0,1,"",3,false
