Index,0 [STRING(0x0)][0x0],1 [BYTE(0x2)][0xc],2 [STRING(0x0)][0x4],3 [BYTE(0x2)][0xd],4 [BYTE(0x2)][0xe],5 [BYTE(0x2)][0xf],6 [BYTE(0x2)][0x10],7 [BYTE(0x2)][0x11],8 [STRING(0x0)][0x8],9 [UBYTE(0x3)][0x14],10 [BBOOL(0x19)][0x15]
1000178,"",0,"",0,0,1,0,0,"",5,false
1000179,"ピモ・ネルハー",0,"",0,0,1,0,0,"",3,false
1000180,"キニソン",0,"",0,0,1,0,0,"",3,false
1000181,"ヘラル",0,"",0,0,1,0,0,"",3,false
1000182,"",0,"",0,0,1,0,0,"",5,false
1000183,"",0,"",0,0,1,0,0,"",5,false
1000184,"オスウォルト",0,"",0,0,1,0,0,"",3,true
1000185,"花屋 タニ",0,"",0,0,1,0,0,"SHOP",3,true
1000186,"",0,"",0,0,1,0,0,"",5,false
1000187,"",0,"",0,0,1,0,0,"",5,false
1000188,"",0,"",0,0,1,0,0,"",5,false
1000189,"",0,"",0,0,1,0,0,"",5,false
1000190,"",0,"",0,0,1,0,0,"",5,false
1000191,"",0,"",0,0,1,0,0,"",5,false
1000192,"",0,"",0,0,1,0,0,"",5,false
1000193,"ガヴィン少牙士",0,"",0,0,1,0,0,"",3,false
1000194,"イデル",0,"",0,0,1,0,0,"",3,false
1000195,"シャンステゥル",0,"",0,0,1,0,0,"",3,false
1000196,"",0,"",0,0,1,0,0,"",5,false
1000197,"弓術士ギルド受付 アセリナ",0,"",0,0,1,0,0,"",3,false
1000198,"",0,"",0,0,1,0,0,"",5,false
1000199,"レイ・アリアポー",0,"",0,0,1,0,0,"",3,false
1000200,"ルシアヌ",0,"",0,0,1,0,0,"GUILDMASTER",3,true
1000201,"",0,"",0,0,1,0,0,"",5,false
1000202,"",0,"",0,0,1,0,0,"",5,false
1000203,"",0,"",0,0,1,0,0,"",5,false
1000204,"シルヴェル",0,"",0,0,1,0,0,"",3,false
1000205,"ピアス",0,"",0,0,1,0,0,"",3,false
1000206,"フ・ミバス",0,"",0,0,1,0,0,"",3,false
1000207,"",0,"",0,0,1,0,0,"",5,false
1000208,"",0,"",0,0,1,0,0,"",5,false
1000209,"",0,"",0,0,1,0,0,"",5,false
1000210,"",0,"",0,0,1,0,0,"",5,false
1000211,"クロエ",0,"",0,0,1,0,0,"",3,false
1000212,"",0,"",0,0,1,0,0,"",5,false
1000213,"",0,"",0,0,1,0,0,"",5,false
1000214,"ガースシド",0,"",0,0,1,0,0,"",3,false
1000215,"防具屋 ドミシアン",0,"",0,0,1,0,0,"SHOP",3,true
1000216,"アクセサリ屋 イロリ",0,"",0,0,1,0,0,"SHOP",3,true
1000217,"武具屋 ゲレイント",0,"",0,0,1,0,0,"SHOP",3,true
1000218,"道具屋 アドミランダ",0,"",0,0,1,0,0,"SHOP",3,true
1000219,"",0,"",0,0,1,0,0,"",5,false
1000220,"よろず屋",0,"",0,0,1,0,0,"SHOP & REPAIRS",3,true
1000221,"",0,"",0,0,1,0,0,"",5,false
1000222,"よろず屋",0,"",0,0,1,0,0,"SHOP & REPAIRS",3,true
1000223,"",0,"",0,0,1,0,0,"",5,false
1000224,"",0,"",0,0,1,0,0,"",5,false
1000225,"",0,"",0,0,1,0,0,"",5,false
1000226,"",0,"",0,0,1,0,0,"",5,false
1000227,"アドルフォル",0,"",0,0,1,0,0,"",3,false
1000228,"マルクロル",0,"",0,0,1,0,0,"",3,false
1000229,"ウェニルド",0,"",0,0,1,0,0,"",3,false
1000230,"よろず屋",0,"",0,0,1,0,0,"SHOP & REPAIRS",3,true
1000231,"パスカリヌ",0,"",0,0,1,0,0,"",3,false
1000232,"料理屋 ササメロ",0,"",0,0,1,0,0,"SHOP",3,true
1000233,"パーネル",0,"",0,0,1,0,0,"RETAINER",3,true
1000234,"武具屋",0,"",0,0,1,0,0,"SHOP",3,true
1000235,"ポネット",0,"",0,0,1,0,0,"",3,false
1000236,"素材屋 オ・ロヨド",0,"",0,0,1,0,0,"SHOP",3,true
1000237,"エルフレード",0,"",0,0,1,0,0,"",3,false
1000238,"雑貨屋 アラリック",0,"",0,0,1,0,0,"SHOP",3,true
1000239,"薬屋 アルバガスト",0,"",0,0,1,0,0,"SHOP",3,true
1000240,"",0,"",0,0,1,0,0,"",5,false
1000241,"",0,"",0,0,1,0,0,"",5,false
1000242,"",0,"",0,0,1,0,0,"",5,false
1000243,"交易商人 リシュシュ",0,"",0,0,1,0,0,"",3,false
1000244,"防具屋",0,"",0,0,1,0,0,"SHOP",3,true
1000245,"",0,"",0,0,1,0,0,"",5,false
1000246,"",0,"",0,0,1,0,0,"",5,false
1000247,"",0,"",0,0,1,0,0,"",5,false
1000248,"セイングレド",0,"",0,0,1,0,0,"",3,false
1000249,"",0,"",0,0,1,0,0,"",5,false
1000250,"",0,"",0,0,1,0,0,"",5,false
1000251,"槍術士ギルド受付 ジリアン",0,"",0,0,1,0,0,"",3,false
1000252,"",0,"",0,0,1,0,0,"",5,false
1000253,"",0,"",0,0,1,0,0,"",5,false
1000254,"イウェイン",0,"",0,0,1,0,0,"GUILDMASTER",3,true
1000255,"",0,"",0,0,1,0,0,"",5,false
1000256,"",0,"",0,0,1,0,0,"",5,false
1000257,"ミテニー",0,"",0,0,1,0,0,"",3,false
1000258,"",0,"",0,0,1,0,0,"",5,false
1000259,"",0,"",0,0,1,0,0,"",5,false
1000260,"オルトゥフェル牙兵長",0,"",0,0,1,0,0,"",3,false
1000261,"フランシス",0,"",0,0,1,0,0,"",3,false
1000262,"ジョリーヌ",0,"",0,0,1,0,0,"",3,false
1000263,"ボアズロン",0,"",0,0,1,0,0,"",3,false
1000264,"",0,"",0,0,1,0,0,"",5,false
1000265,"ガエタン",0,"",0,0,1,0,0,"",3,false
1000266,"",0,"",0,0,1,0,0,"",5,false
1000267,"武具屋 レオポルド",0,"",0,0,1,0,0,"SHOP",3,true
1000268,"",0,"",0,0,1,0,0,"",5,false
1000269,"",0,"",0,0,1,0,0,"",5,false
1000270,"",0,"",0,0,1,0,0,"",5,false
1000271,"",0,"",0,0,1,0,0,"",5,false
1000272,"ネモ・マイモーヴ",0,"",0,0,1,0,0,"",3,false
1000273,"",0,"",0,0,1,0,0,"",5,false
1000274,"",0,"",0,0,1,0,0,"",5,false
1000275,"",0,"",0,0,1,0,0,"",5,false
1000276,"ジュニ",0,"",0,0,1,0,0,"",3,false
1000277,"ナトハシオ",0,"",0,0,1,0,0,"",3,false
1000278,"",0,"",0,0,1,0,0,"",5,false
1000279,"",0,"",0,0,1,0,0,"",5,false
1000280,"",0,"",0,0,1,0,0,"",5,false
1000281,"セヴラン",0,"",0,0,1,0,0,"",3,false
1000282,"ノエス",0,"",0,0,1,0,0,"",3,false
1000283,"ヤ・シュワエ",0,"",0,0,1,0,0,"",3,false
1000284,"セースリダ",0,"",0,0,1,0,0,"",3,false
1000285,"",0,"",0,0,1,0,0,"",5,false
1000286,"エステヌ",0,"",0,0,1,0,0,"",3,false
1000287,"エイリュア",0,"",0,0,1,0,0,"",3,false
1000288,"フランケ",0,"",0,0,1,0,0,"",3,false
1000289,"",0,"",0,0,1,0,0,"",5,false
1000290,"",0,"",0,0,1,0,0,"",5,false
1000291,"",0,"",0,0,1,0,0,"",5,false
1000292,"サンドレ",0,"",0,0,1,0,0,"",3,false
1000293,"",0,"",0,0,1,0,0,"",5,false
1000294,"園芸師ギルド受付 レオンソ",0,"",0,0,1,0,0,"",3,false
1000295,"シセリー",0,"",0,0,1,0,0,"",3,false
1000296,"",0,"",0,0,1,0,0,"",5,false
1000297,"エテルレッド",0,"",0,0,1,0,0,"",3,false
1000298,"",0,"",0,0,1,0,0,"",5,false
1000299,"アルシュボリエル",0,"",0,0,1,0,0,"",3,false
1000300,"サミアヌ",0,"",0,0,1,0,0,"",3,false
1000301,"粉屋 リトルジョン",0,"",0,0,1,0,0,"SHOP",3,true
1000302,"",0,"",0,0,1,0,0,"",5,false
1000303,"",0,"",0,0,1,0,0,"",5,false
1000304,"",0,"",0,0,1,0,0,"",5,false
1000305,"",0,"",0,0,1,0,0,"",5,false
1000306,"ケンナード",0,"",0,0,1,0,0,"",3,false
1000307,"バティスト",0,"",0,0,1,0,0,"",3,false
1000308,"",0,"",0,0,1,0,0,"",5,false
1000309,"ガーボドゥー",0,"",0,0,1,0,0,"",3,false
1000310,"",0,"",0,0,1,0,0,"",5,false
1000311,"バルナボンタン",0,"",0,0,1,0,0,"",3,false
1000312,"リズレー",0,"",0,0,1,0,0,"",3,false
1000313,"",0,"",0,0,1,0,0,"",5,false
1000314,"",0,"",0,0,1,0,0,"",5,false
1000315,"ウォルデュー",0,"",0,0,1,0,0,"",3,false
1000316,"",0,"",0,0,1,0,0,"",5,false
1000317,"",0,"",0,0,1,0,0,"",5,false
1000318,"",0,"",0,0,1,0,0,"",5,false
1000319,"",0,"",0,0,1,0,0,"",5,false
1000320,"ビディー",0,"",0,0,1,0,0,"",3,false
1000321,"",0,"",0,0,1,0,0,"",5,false
1000322,"",0,"",0,0,1,0,0,"",5,false
1000323,"幻術士ギルド受付 マデル",0,"",0,0,1,0,0,"",3,false
1000324,"エメリア",0,"",0,0,1,0,0,"",3,false
1000325,"",0,"",0,0,1,0,0,"",5,false
1000326,"",0,"",0,0,1,0,0,"",5,false
1000327,"シャルリヌ",0,"",0,0,1,0,0,"",3,true
1000328,"カスベルト",0,"",0,0,1,0,0,"",3,false
1000329,"",0,"",0,0,1,0,0,"",5,false
1000330,"",0,"",0,0,1,0,0,"",5,false
1000331,"ウルフリック",0,"",0,0,1,0,0,"",3,false
1000332,"メッフリッド",0,"",0,0,1,0,0,"",3,false
1000333,"",0,"",0,0,1,0,0,"",5,false
1000334,"バラン",0,"",0,0,1,0,0,"",3,false
1000335,"",0,"",0,0,1,0,0,"",5,false
1000336,"",0,"",0,0,1,0,0,"",5,false
1000337,"",0,"",0,0,1,0,0,"",5,false
1000338,"イマニー",0,"",0,0,1,0,0,"",3,false
1000339,"",0,"",0,0,1,0,0,"",5,false
1000340,"エリモン",0,"",0,0,1,0,0,"",3,false
1000341,"ジョフリー",0,"",0,0,1,0,0,"",3,false
1000342,"",0,"",0,0,1,0,0,"",5,false
1000343,"",0,"",0,0,1,0,0,"",5,false
1000344,"",0,"",0,0,1,0,0,"",5,false
1000345,"",0,"",0,0,1,0,0,"",5,false
1000346,"",0,"",0,0,1,0,0,"",5,false
1000347,"",0,"",0,0,1,0,0,"",5,false
1000348,"",0,"",0,0,1,0,0,"",5,false
1000349,"",0,"",0,0,1,0,0,"",5,false
1000350,"",0,"",0,0,1,0,0,"",5,false
1000351,"",0,"",0,0,1,0,0,"",5,false
1000352,"革細工師ギルド受付 ランダル",0,"",0,0,1,0,0,"",3,false
1000353,"",0,"",0,0,1,0,0,"",5,false
1000354,"",0,"",0,0,1,0,0,"",5,false
1000355,"クマ・モシュロカ",0,"",0,0,1,0,0,"",3,false
1000356,"",0,"",0,0,1,0,0,"",5,false
1000357,"ベリ",0,"",0,0,1,0,0,"",3,false
1000358,"",0,"",0,0,1,0,0,"",3,false
1000359,"",0,"",0,0,1,0,0,"",5,false
1000360,"グラトカント",0,"",0,0,1,0,0,"",3,false
1000361,"",0,"",0,0,1,0,0,"",5,false
1000362,"",0,"",0,0,1,0,0,"",5,false
1000363,"革細工商人 ワービルグ",0,"",0,0,1,0,0,"",3,false
1000364,"",0,"",0,0,1,0,0,"",5,false
1000365,"",0,"",0,0,1,0,0,"",5,false
1000366,"",0,"",0,0,1,0,0,"",3,false
1000367,"ホディン",0,"",0,0,1,0,0,"",3,false
1000368,"",0,"",0,0,1,0,0,"",5,false
1000369,"",0,"",0,0,1,0,0,"",5,false
1000370,"セレスティーヌ",0,"",0,0,1,0,0,"",3,false
1000371,"リューリック",0,"",0,0,1,0,0,"",3,false
1000372,"タタソサ",0,"",0,0,1,0,0,"",3,false
1000373,"スピニング・ブレイド",0,"",0,0,1,0,0,"",3,false
1000374,"",0,"",0,0,1,0,0,"",5,false
1000375,"エラル",0,"",0,0,1,0,0,"",3,false
1000376,"",0,"",0,0,1,0,0,"",5,false
1000377,"",0,"",0,0,1,0,0,"",5,false
1000378,"",0,"",0,0,1,0,0,"",5,false
1000379,"",0,"",0,0,1,0,0,"",5,false
1000380,"",0,"",0,0,1,0,0,"",5,false
1000381,"",0,"",0,0,1,0,0,"",5,false
1000382,"",0,"",0,0,1,0,0,"",5,false
1000383,"",0,"",0,0,1,0,0,"",5,false
1000384,"ナオ・ガムドゥラ",0,"",0,0,1,0,0,"",3,true
1000385,"",0,"",0,0,1,0,0,"",5,false
1000386,"",0,"",0,0,1,0,0,"",5,false
1000387,"",0,"",0,0,1,0,0,"",5,false
1000388,"",0,"",0,0,1,0,0,"",5,false
1000389,"ノジロ・マルジロ",0,"",0,0,1,0,0,"",3,false
1000390,"",0,"",0,0,1,0,0,"",5,false
1000391,"革細工師 オスギス",0,"",0,0,1,0,0,"SHOP",3,true
1000392,"木工師 フェレオル",0,"",0,0,1,0,0,"SHOP",3,true
1000393,"ブロアジラン",0,"",0,0,1,0,0,"",3,false
1000394,"修理屋 アーケンボード",0,"",0,0,1,0,0,"REPAIRS",3,true
1000395,"修理屋 クレマンタン",0,"",0,0,1,0,0,"REPAIRS",3,true
1000396,"よろず屋",0,"",0,0,1,0,0,"SHOP & REPAIRS",3,true
1000397,"修理屋",0,"",0,0,1,0,0,"REPAIRS",3,true
1000398,"",0,"",0,0,1,0,0,"",3,false
1000399,"",0,"",0,0,1,0,0,"",3,false
1000400,"",0,"",0,0,1,0,0,"",3,false
1000401,"",0,"",0,0,1,0,0,"",5,false
1000402,"",0,"",0,0,1,0,0,"",5,false
1000403,"",0,"",0,0,1,0,0,"",5,false
1000404,"",0,"",0,0,1,0,0,"",5,false
1000405,"",0,"",0,0,1,0,0,"",5,false
1000406,"",0,"",0,0,1,0,0,"",3,false
1000407,"オンベル",0,"",0,0,1,0,0,"",3,false
1000408,"ツブ・カマゾン",0,"",0,0,1,0,0,"",3,false
1000409,"アリクシ",0,"",0,0,1,0,0,"",3,false
1000410,"",0,"",0,0,1,0,0,"",5,false
1000411,"マリウステル",0,"",0,0,1,0,0,"",3,false
1000412,"",0,"",0,0,1,0,0,"",5,false
1000413,"ヴァルラン",0,"",0,0,1,0,0,"",3,false
1000414,"",0,"",0,0,1,0,0,"",5,false
1000415,"",0,"",0,0,1,0,0,"",5,false
1000416,"",0,"",0,0,1,0,0,"",5,false
1000417,"",0,"",0,0,1,0,0,"",5,false
1000418,"",0,"",0,0,1,0,0,"",5,false
1000419,"",0,"",0,0,1,0,0,"",5,false
1000420,"フォセルトー",0,"",0,0,1,0,0,"",3,false
1000421,"ガルフリッド",0,"",0,0,1,0,0,"",3,false
1000422,"",0,"",0,0,1,0,0,"",5,false
1000423,"神勇隊の隊士",0,"",0,0,1,0,0,"",3,false
1000424,"",0,"",0,0,1,0,0,"",5,false
1000425,"",0,"",0,0,1,0,0,"",5,false
1000426,"",0,"",0,0,1,0,0,"",5,false
1000427,"",0,"",0,0,1,0,0,"",5,false
1000428,"サインウィン",0,"",0,0,1,0,0,"",3,false
1000429,"ミリセント",0,"",0,0,1,0,0,"",3,false
1000430,"アロルド",0,"",0,0,1,0,0,"",3,false
1000431,"",0,"",0,0,1,0,0,"",5,false
1000432,"モルラン",0,"",0,0,1,0,0,"",3,false
1000433,"",0,"",0,0,1,0,0,"",5,false
1000434,"",0,"",0,0,1,0,0,"",5,false
1000435,"オシャ・ジャーブ",0,"",0,0,1,0,0,"",3,false
1000436,"テオドール",0,"",0,0,1,0,0,"",3,false
1000437,"ザケウス",0,"",0,0,1,0,0,"",3,false
1000438,"イリエル",0,"",0,0,1,0,0,"",3,false
1000439,"ロランデ",0,"",0,0,1,0,0,"",3,false
1000440,"",0,"",0,0,1,0,0,"",3,false
1000441,"",0,"",0,0,1,0,0,"",3,false
1000442,"",0,"",0,0,1,0,0,"",3,false
1000443,"",0,"",0,0,1,0,0,"",3,false
1000444,"",0,"",0,0,1,0,0,"",3,false
1000445,"",0,"",0,0,1,0,0,"",5,false
1000446,"",0,"",0,0,1,0,0,"",5,false
1000447,"",0,"",0,0,1,0,0,"",5,false
1000448,"フールク",0,"",0,0,1,0,0,"",3,false
1000449,"モンランガン",0,"",0,0,1,0,0,"",3,false
1000450,"",0,"",0,0,1,0,0,"",5,false
1000451,"",0,"",0,0,1,0,0,"",5,false
1000452,"",0,"",0,0,1,0,0,"",5,false
1000453,"",0,"",0,0,1,0,0,"",5,false
1000454,"",0,"",0,0,1,0,0,"",5,false
1000455,"エルドフリス",0,"",0,0,1,0,0,"",3,false
1000456,"神勇隊の師団長",0,"",0,0,1,0,0,"",3,false
1000457,"",0,"",0,0,1,0,0,"",5,false
1000458,"",0,"",0,0,1,0,0,"",5,false
1000459,"アルドレド",0,"",0,0,1,0,0,"",3,false
1000460,"物静かな道士",0,"",0,0,1,0,0,"",3,true
1000461,"ガビノー",0,"",0,0,1,0,0,"",3,false
1000462,"",0,"",0,0,1,0,0,"",5,false
1000463,"",0,"",0,0,1,0,0,"",5,false
1000464,"",0,"",0,0,1,0,0,"",5,false
1000465,"エールスタン",0,"",0,0,1,0,0,"",3,false
1000466,"",0,"",0,0,1,0,0,"",5,false
1000467,"",0,"",0,0,1,0,0,"",5,false
1000468,"",0,"",0,0,1,0,0,"",5,false
1000469,"",0,"",0,0,1,0,0,"",5,false
1000470,"ケーシャ",0,"",0,0,1,0,0,"",3,true
1000471,"ルクロ",0,"",0,0,1,0,0,"",3,false
1000472,"",0,"",0,0,1,0,0,"",5,false
